model,year,climate_zone,output_var,input_var,n_samples,pawn_original,pawn_boot_mean,pawn_boot_std,pawn_ci_lower,pawn_ci_upper,pawn_significant
LPJ-GUESS,1995,CD,evspsblsoi,precipitation,10734,0.23497959692497647,0.23777981813170093,0.0085961613490119,0.22256944574834553,0.25288752143927073,True
LPJ-GUESS,1995,CD,evspsblsoi,lai,10734,0.22802503164292642,0.22777625834349746,0.008596528176099863,0.21108505108779987,0.24549171342189655,True
LPJ-GUESS,1996,HW,evapotrans,precipitation,13295,0.330531422610793,0.3335480273369062,0.0063096579035632075,0.32075019913691794,0.345573461872231,True
LPJ-GUESS,1996,HW,evapotrans,lai,13295,0.42779890681951216,0.4334546287521974,0.006715650836534648,0.42058584258579357,0.4471304314923961,True
LPJ-GUESS,1996,HW,tran,precipitation,13295,0.26258767220750573,0.2666237568098991,0.006984273945434487,0.2522988283514352,0.27822665349978987,True
LPJ-GUESS,1996,HW,tran,lai,13295,0.4431260550775208,0.44484728947191443,0.004190953688401842,0.4370512330605705,0.453883338290777,True
LPJ-GUESS,1996,HW,evspsblveg,precipitation,13295,0.36981140531569884,0.3736360421552813,0.00683040109324705,0.36034999295747805,0.38661794014841033,True
LPJ-GUESS,1996,HW,evspsblveg,lai,13295,0.46551306811594606,0.4685516769392266,0.005035088992645402,0.4593345350604213,0.4782860537144827,True
LPJ-GUESS,1996,HW,evspsblsoi,precipitation,13295,0.09469499246423693,0.09993042560107583,0.008290620987943283,0.0873261785372805,0.11758711895386711,True
LPJ-GUESS,1996,HW,evspsblsoi,lai,13295,0.130726216783281,0.1321665203119218,0.008630807135756006,0.11628175890471601,0.14741528275370636,True
LPJ-GUESS,1996,HD,evapotrans,precipitation,11871,0.4743539803736534,0.4788544131281337,0.0057496328998729055,0.4657349235527407,0.48967610572199727,True
LPJ-GUESS,1996,HD,evapotrans,lai,11871,0.49451794235376545,0.4974347368736696,0.005051477014981829,0.4880844060894956,0.5067613626100802,True
LPJ-GUESS,1996,HD,tran,precipitation,11871,0.46917907707976964,0.4708536381364534,0.00556531548181806,0.4605532648811986,0.4807102707706538,True
LPJ-GUESS,1996,HD,tran,lai,11871,0.5951884683969635,0.5957883251841274,0.003626886246482637,0.58961957461009,0.603271729225293,True
LPJ-GUESS,1996,HD,evspsblveg,precipitation,11871,0.46655154825402867,0.4701152866868473,0.005390198453998458,0.4576772199999041,0.4804871662349125,True
LPJ-GUESS,1996,HD,evspsblveg,lai,11871,0.5644391048193806,0.5644155312241691,0.004439210378255416,0.555002498492213,0.572312942288262,True
LPJ-GUESS,1996,HD,evspsblsoi,precipitation,11871,0.2703453735639091,0.27268421894673317,0.007611896552185848,0.2596882521933035,0.28691463249359406,True
LPJ-GUESS,1996,HD,evspsblsoi,lai,11871,0.22532681961527304,0.2295192120474089,0.0068554313696976964,0.21613540870521913,0.24202135296980634,True
LPJ-GUESS,1996,CW,evapotrans,precipitation,22423,0.23735718413336945,0.23813925077975806,0.007095801089649069,0.22534662048371024,0.2513076433868053,True
LPJ-GUESS,1996,CW,evapotrans,lai,22423,0.3521541635816384,0.3532424814241101,0.0034241642167557925,0.346851653199997,0.3597822634990251,True
