model,year,climate_zone,output_var,input_var,n_samples,pawn_original,pawn_boot_mean,pawn_boot_std,pawn_ci_lower,pawn_ci_upper,pawn_significant
CLASSIC,1995,CW,tran,lai,22400,0.3856696428571429,0.38691720939354435,0.003840279295480032,0.37980015652676524,0.3942875353098904,True
CLASSIC,1995,CW,evspsblveg,precipitation,22400,0.2981809878402498,0.29866170710830586,0.005522374488979384,0.2890094089405468,0.3090913417973409,True
CLASSIC,1995,CW,evspsblveg,lai,22400,0.5505133928571428,0.5520377647892528,0.003325607365723173,0.5445536101302656,0.5578476938843873,True
CLASSIC,1995,CW,evspsblsoi,precipitation,22400,0.14008754949230476,0.14248266673661708,0.00532682307326257,0.132511675061198,0.1511637526048767,True
CLASSIC,1995,CW,evspsblsoi,lai,22400,0.1713392857142857,0.17318933049535587,0.004232451264987789,0.16526450892857142,0.18271484375,True
CLASSIC,1995,CD,evapotrans,precipitation,13440,0.25047170842067473,0.2543300778279151,0.0074869094282726135,0.24137315697535192,0.2695946709967311,True
CLASSIC,1995,CD,evapotrans,lai,13440,0.4145089285714286,0.41063117857369164,0.011258310607100306,0.38286063607865967,0.4276078869047619,True
CLASSIC,1995,CD,tran,precipitation,13440,0.24628252788104094,0.24945968514579342,0.008528115620048517,0.23389297253239807,0.2672398384754493,True
CLASSIC,1995,CD,tran,lai,13440,0.5461309523809523,0.5430246427055766,0.014047491525670032,0.5037209123019561,0.5619089630651667,True
CLASSIC,1995,CD,evspsblveg,precipitation,13440,0.27569916671906164,0.279988096730812,0.007356219327802831,0.26713832068174137,0.29479679573323714,True
CLASSIC,1995,CD,evspsblveg,lai,13440,0.5790178571428571,0.577117655534518,0.016364475124327184,0.5297348318906824,0.5949873323538277,True
CLASSIC,1995,CD,evspsblsoi,precipitation,13440,0.21943236634802618,0.22234845484616667,0.008434453965103112,0.20823032074099737,0.23963168355895545,True
CLASSIC,1995,CD,evspsblsoi,lai,13440,0.3810267857142857,0.3785854699062844,0.013517804137111346,0.34420894182955114,0.40130285089175083,True
CLASSIC,1996,HW,evapotrans,precipitation,13255,0.3022003022732691,0.30505767395114824,0.007274833639531296,0.2925339077974931,0.31880109213571206,True
CLASSIC,1996,HW,evapotrans,lai,13255,0.36198110733136357,0.36466857560097665,0.007825075878087135,0.3487273862023798,0.38003753385984285,True
CLASSIC,1996,HW,tran,precipitation,13255,0.2555387602951952,0.2578853954699636,0.007921588904249783,0.2423010382506286,0.2712917902217523,True
CLASSIC,1996,HW,tran,lai,13255,0.4206290008096208,0.42265613753312636,0.00524612616370397,0.4127500897443573,0.43164345684857125,True
CLASSIC,1996,HW,evspsblveg,precipitation,13255,0.3386189768666314,0.3397607212607985,0.008221530268818906,0.32436000956130007,0.35632552907202103,True
