model,year,climate_zone,input_var,output_var,hsic,n_samples
LPJ-GUESS,2001,HW,lai,evapotrans,0.684526283183594,13274
LPJ-GUESS,2001,HW,precipitation,tran,0.27511952190690114,13274
LPJ-GUESS,2001,HW,lai,tran,0.7494336581110572,13274
LPJ-GUESS,2001,HW,precipitation,evspsblveg,0.5415207405122423,13274
LPJ-GUESS,2001,HW,lai,evspsblveg,0.6924199330292409,13274
LPJ-GUESS,2001,HW,precipitation,evspsblsoi,0.08220857084126826,13274
LPJ-GUESS,2001,HW,lai,evspsblsoi,0.035131745456254984,13274
LPJ-GUESS,2001,HD,precipitation,evapotrans,0.64753312830067,11874
LPJ-GUESS,2001,HD,lai,evapotrans,0.7756905611861574,11874
LPJ-GUESS,2001,HD,precipitation,tran,0.5917130109221369,11874
LPJ-GUESS,2001,HD,lai,tran,0.8552625515975083,11874
LPJ-GUESS,2001,HD,precipitation,evspsblveg,0.5134098240110913,11874
LPJ-GUESS,2001,HD,lai,evspsblveg,0.7804300366943959,11874
LPJ-GUESS,2001,HD,precipitation,evspsblsoi,0.23062114723800614,11874
LPJ-GUESS,2001,HD,lai,evspsblsoi,0.16853639376222904,11874
LPJ-GUESS,2001,CW,precipitation,evapotrans,0.30408063712651207,22323
LPJ-GUESS,2001,CW,lai,evapotrans,0.49106930055601056,22323
LPJ-GUESS,2001,CW,precipitation,tran,0.26639777653121754,22323
LPJ-GUESS,2001,CW,lai,tran,0.5409797893207033,22323
LPJ-GUESS,2001,CW,precipitation,evspsblveg,0.23203168922084788,22323
LPJ-GUESS,2001,CW,lai,evspsblveg,0.7868410015281401,22323
LPJ-GUESS,2001,CW,precipitation,evspsblsoi,0.08371522782807733,22323
LPJ-GUESS,2001,CW,lai,evspsblsoi,0.018874002893664473,22323
LPJ-GUESS,2001,CD,precipitation,evapotrans,0.1825589989652465,10661
LPJ-GUESS,2001,CD,lai,evapotrans,0.7563032331500338,10661
LPJ-GUESS,2001,CD,precipitation,tran,0.14251182394299797,10661
LPJ-GUESS,2001,CD,lai,tran,0.8759261703448691,10661
LPJ-GUESS,2001,CD,precipitation,evspsblveg,0.19984191583785677,10661
LPJ-GUESS,2001,CD,lai,evspsblveg,0.7699355916526431,10661
LPJ-GUESS,2001,CD,precipitation,evspsblsoi,0.1093459424416911,10661
LPJ-GUESS,2001,CD,lai,evspsblsoi,0.02834410406327003,10661
LPJ-GUESS,2002,HW,precipitation,evapotrans,0.3712014118174036,13301
LPJ-GUESS,2002,HW,lai,evapotrans,0.7202875358043463,13301
LPJ-GUESS,2002,HW,precipitation,tran,0.22720786313097635,13301
LPJ-GUESS,2002,HW,lai,tran,0.7783261402978616,13301
LPJ-GUESS,2002,HW,precipitation,evspsblveg,0.4845826564225396,13301
LPJ-GUESS,2002,HW,lai,evspsblveg,0.7270234100900582,13301
LPJ-GUESS,2002,HW,precipitation,evspsblsoi,0.09278378344510273,13301
LPJ-GUESS,2002,HW,lai,evspsblsoi,0.026912170049665483,13301
LPJ-GUESS,2002,HD,precipitation,evapotrans,0.6885594784266598,11875
LPJ-GUESS,2002,HD,lai,evapotrans,0.7810368160409334,11875
LPJ-GUESS,2002,HD,precipitation,tran,0.6289620988906306,11875
LPJ-GUESS,2002,HD,lai,tran,0.844231005017527,11875
