model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
LPJ-GUESS,1999,CD,precipitation,evspsblveg,0.266289514681641,0.5160154566176527,10326
LPJ-GUESS,1999,CD,lai,evspsblveg,0.6045995396862089,0.7542261669384456,10326
LPJ-GUESS,1999,CD,precipitation,evspsblsoi,0.16358115929271888,0.34177272982100093,10326
LPJ-GUESS,1999,CD,lai,evspsblsoi,0.17741959317581452,0.48991200807174484,10326
LPJ-GUESS,2000,HW,precipitation,evapotrans,0.34153148816993895,0.5959512630673923,12336
LPJ-GUESS,2000,HW,lai,evapotrans,0.4462926167194853,0.7365563256374197,12336
LPJ-GUESS,2000,HW,precipitation,tran,0.26526145233892334,0.4431877184905834,12336
LPJ-GUESS,2000,HW,lai,tran,0.4080327252838274,0.7370434952607382,12336
LPJ-GUESS,2000,HW,precipitation,evspsblveg,0.3785098996806913,0.6342788207867448,12336
LPJ-GUESS,2000,HW,lai,evspsblveg,0.4968320030582525,0.7459670553512981,12336
