model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1997,CW,precipitation,evspsblsoi,0.10319451279843989,0.20688099775956853,20882
CLASSIC,1997,CW,lai,evspsblsoi,0.1819561205831462,0.4359083700341966,20882
CLASSIC,1997,CD,precipitation,evapotrans,0.24111539693374556,0.43646121453342657,12822
CLASSIC,1997,CD,lai,evapotrans,0.3832312394039982,0.732267365757502,12822
CLASSIC,1997,CD,precipitation,tran,0.2657422642552211,0.4322978316163363,12822
CLASSIC,1997,CD,lai,tran,0.4907713950111584,0.8040442351555497,12822
CLASSIC,1997,CD,precipitation,evspsblveg,0.29433436256859785,0.477428542385782,12822
CLASSIC,1997,CD,lai,evspsblveg,0.5445269939950617,0.8306284514644002,12822
CLASSIC,1997,CD,precipitation,evspsblsoi,0.2279493677068561,0.4289733532059229,12822
CLASSIC,1997,CD,lai,evspsblsoi,0.3586559372529323,0.731176678242166,12822
CLASSIC,1998,HW,precipitation,evapotrans,0.2903885359982512,0.4294770018501785,12192
CLASSIC,1998,HW,lai,evapotrans,0.36775644917847117,0.6365410266339658,12192
CLASSIC,1998,HW,precipitation,tran,0.24665366210456127,0.45318725528161435,12192
CLASSIC,1998,HW,lai,tran,0.4036269344420427,0.7316590293016652,12192
CLASSIC,1998,HW,precipitation,evspsblveg,0.3361943454899352,0.48647245170173403,12192
CLASSIC,1998,HW,lai,evspsblveg,0.43671131327257184,0.753316337506992,12192
CLASSIC,1998,HW,precipitation,evspsblsoi,0.2472941620533978,0.43503506733789427,12192
CLASSIC,1998,HW,lai,evspsblsoi,0.3797414730459759,0.6225143603975732,12192
CLASSIC,1998,HD,precipitation,evapotrans,0.4697483821580202,0.7654905239331433,11171
CLASSIC,1998,HD,lai,evapotrans,0.48372575040567123,0.6958164072195183,11171
CLASSIC,1998,HD,precipitation,tran,0.4075755529746533,0.6808208754811564,11171
CLASSIC,1998,HD,lai,tran,0.6147296483403472,0.8002842120540564,11171
CLASSIC,1998,HD,precipitation,evspsblveg,0.4425780139770408,0.6706344233154724,11171
CLASSIC,1998,HD,lai,evspsblveg,0.5836663549834905,0.8046720922660165,11171
CLASSIC,1998,HD,precipitation,evspsblsoi,0.42435462668358365,0.7664659449851018,11171
CLASSIC,1998,HD,lai,evspsblsoi,0.3442742098157182,0.6522557508986295,11171
CLASSIC,1998,CW,precipitation,evapotrans,0.29858642735765395,0.4448943575719443,20881
CLASSIC,1998,CW,lai,evapotrans,0.26469241507326274,0.5462383903828136,20881
CLASSIC,1998,CW,precipitation,tran,0.29459071217507715,0.3674466913661274,20881
CLASSIC,1998,CW,lai,tran,0.37884816666179677,0.7592721562972966,20881
CLASSIC,1998,CW,precipitation,evspsblveg,0.3356489985187663,0.581142552735892,20881
CLASSIC,1998,CW,lai,evspsblveg,0.5362885635747536,0.76947900694833,20881
CLASSIC,1998,CW,precipitation,evspsblsoi,0.10839118107961954,0.24793535804712963,20881
