model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
LPJ-GUESS,1999,CD,precipitation,tran,0.24228128072846203,0.4900152530912408,10698
LPJ-GUESS,1999,CD,lai,tran,0.5710399995200011,0.8619368106188072,10698
LPJ-GUESS,1999,CD,precipitation,evspsblveg,0.27257421434949464,0.5095542358341064,10698
LPJ-GUESS,1999,CD,lai,evspsblveg,0.6028289854160879,0.7645411929559721,10698
LPJ-GUESS,1999,CD,precipitation,evspsblsoi,0.16370109357500662,0.3462381823486965,10698
LPJ-GUESS,1999,CD,lai,evspsblsoi,0.17670924602904203,0.48442699570013087,10698
LPJ-GUESS,2000,HW,precipitation,evapotrans,0.3629737386239771,0.6067932697427887,13256
LPJ-GUESS,2000,HW,lai,evapotrans,0.4575627853107831,0.7368118571879799,13256
LPJ-GUESS,2000,HW,precipitation,tran,0.2759054222102463,0.45116813263534844,13256
LPJ-GUESS,2000,HW,lai,tran,0.41826472491187383,0.7458614033794196,13256
LPJ-GUESS,2000,HW,precipitation,evspsblveg,0.3971560207333985,0.62843109947196,13256
LPJ-GUESS,2000,HW,lai,evspsblveg,0.5008202423368265,0.7622347625276378,13256
