model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1997,CD,precipitation,evspsblveg,0.28328908025207483,0.5034137098669649,13399
CLASSIC,1997,CD,lai,evspsblveg,0.5407889093973375,0.8489460674833162,13399
CLASSIC,1997,CD,precipitation,evspsblsoi,0.23182156075621327,0.4257454239363671,13399
CLASSIC,1997,CD,lai,evspsblsoi,0.3617538845068634,0.731923884941291,13399
CLASSIC,1998,HW,precipitation,evapotrans,0.30568979064219487,0.4660156132208853,13255
CLASSIC,1998,HW,lai,evapotrans,0.3653911299017474,0.6707930585401907,13255
CLASSIC,1998,HW,precipitation,tran,0.2707336597988294,0.473397386114008,13255
CLASSIC,1998,HW,lai,tran,0.4120331715111605,0.7862083974117169,13255
CLASSIC,1998,HW,precipitation,evspsblveg,0.3480601247259778,0.5118170496007939,13255
CLASSIC,1998,HW,lai,evspsblveg,0.4505301508352521,0.785236169737024,13255
CLASSIC,1998,HW,precipitation,evspsblsoi,0.20401779615576185,0.40203292761262005,13255
CLASSIC,1998,HW,lai,evspsblsoi,0.32957813700354266,0.5867575512925769,13255
CLASSIC,1998,HD,precipitation,evapotrans,0.4844598693675882,0.6981134029868488,11823
CLASSIC,1998,HD,lai,evapotrans,0.5018060383894251,0.6984780942971952,11823
CLASSIC,1998,HD,precipitation,tran,0.4383553351013747,0.6156884466427361,11823
CLASSIC,1998,HD,lai,tran,0.617348702155439,0.7974427539941954,11823
CLASSIC,1998,HD,precipitation,evspsblveg,0.46035377572150304,0.639553232667046,11823
CLASSIC,1998,HD,lai,evspsblveg,0.5958621477280582,0.798377147741815,11823
CLASSIC,1998,HD,precipitation,evspsblsoi,0.4286487061676524,0.7005589626038116,11823
CLASSIC,1998,HD,lai,evspsblsoi,0.3133572261868477,0.659742548610325,11823
CLASSIC,1998,CW,precipitation,evapotrans,0.3181161802649527,0.484399752975575,22463
CLASSIC,1998,CW,lai,evapotrans,0.27574615726052565,0.5689192182145704,22463
CLASSIC,1998,CW,precipitation,tran,0.32553695902433244,0.383023491867485,22463
CLASSIC,1998,CW,lai,tran,0.39297133083080443,0.7745275269557153,22463
CLASSIC,1998,CW,precipitation,evspsblveg,0.34778829007489,0.5756678722490414,22463
CLASSIC,1998,CW,lai,evspsblveg,0.5409730868797047,0.774938448453067,22463
CLASSIC,1998,CW,precipitation,evspsblsoi,0.12556795520184044,0.2948032368354302,22463
CLASSIC,1998,CW,lai,evspsblsoi,0.16138102768651197,0.418878230078039,22463
CLASSIC,1998,CD,precipitation,evapotrans,0.2706129473057183,0.4892568992124178,13384
CLASSIC,1998,CD,lai,evapotrans,0.3813791225629603,0.7306524988383701,13384
CLASSIC,1998,CD,precipitation,tran,0.27412188989876324,0.4683095573638694,13384
CLASSIC,1998,CD,lai,tran,0.5107858076528922,0.783495904509838,13384
CLASSIC,1998,CD,precipitation,evspsblveg,0.28034015644855503,0.5137101493785898,13384
CLASSIC,1998,CD,lai,evspsblveg,0.5120901560616742,0.8380222369335584,13384
CLASSIC,1998,CD,precipitation,evspsblsoi,0.2547821799171056,0.45042670976069266,13384
CLASSIC,1998,CD,lai,evspsblsoi,0.35633203691443366,0.7298305661497144,13384
CLASSIC,1999,HW,precipitation,evapotrans,0.31173010151474057,0.49569899008385543,13252
CLASSIC,1999,HW,lai,evapotrans,0.3971251046477855,0.6433614960762917,13252
CLASSIC,1999,HW,precipitation,tran,0.23293161382701355,0.4377870420264442,13252
CLASSIC,1999,HW,lai,tran,0.42236976689883765,0.7894798542603091,13252
CLASSIC,1999,HW,precipitation,evspsblveg,0.36461429382427546,0.5715906623161465,13252
CLASSIC,1999,HW,lai,evspsblveg,0.4417490206867372,0.782024762817895,13252
CLASSIC,1999,HW,precipitation,evspsblsoi,0.17323021614657363,0.3836117511389613,13252
CLASSIC,1999,HW,lai,evspsblsoi,0.398554522208111,0.5806444196476334,13252
CLASSIC,1999,HD,precipitation,evapotrans,0.46111437841816993,0.6301533708201744,11832
CLASSIC,1999,HD,lai,evapotrans,0.46854054823316804,0.6961846481369808,11832
CLASSIC,1999,HD,precipitation,tran,0.4266242612123405,0.5956036538566964,11832
CLASSIC,1999,HD,lai,tran,0.6167971779611662,0.7897387752864425,11832
CLASSIC,1999,HD,precipitation,evspsblveg,0.4481451578795158,0.6223754180143632,11832
CLASSIC,1999,HD,lai,evspsblveg,0.5816375723927604,0.8270117226760229,11832
CLASSIC,1999,HD,precipitation,evspsblsoi,0.42471635154776055,0.6301533708201744,11832
CLASSIC,1999,HD,lai,evspsblsoi,0.3400752425853846,0.6646751023335709,11832
CLASSIC,1999,CW,precipitation,evapotrans,0.27352369349352623,0.5217210474826727,22423
CLASSIC,1999,CW,lai,evapotrans,0.27508882315186833,0.5983881948485756,22423
CLASSIC,1999,CW,precipitation,tran,0.2724852529048735,0.4178114158108905,22423
CLASSIC,1999,CW,lai,tran,0.4361990939515359,0.7695801845395952,22423
CLASSIC,1999,CW,precipitation,evspsblveg,0.2902299331646465,0.5612787947955343,22423
CLASSIC,1999,CW,lai,evspsblveg,0.5401077502499086,0.7717262716819431,22423
CLASSIC,1999,CW,precipitation,evspsblsoi,0.10605262104219756,0.2650409965931063,22423
CLASSIC,1999,CW,lai,evspsblsoi,0.1758326035420732,0.417457502406462,22423
CLASSIC,1999,CD,precipitation,evapotrans,0.30188643041825747,0.6233654068064407,12999
CLASSIC,1999,CD,lai,evapotrans,0.38119358293833255,0.6919065667773261,12999
CLASSIC,1999,CD,precipitation,tran,0.2992051085116336,0.5845971583612941,12999
CLASSIC,1999,CD,lai,tran,0.513743719931119,0.7950653600572825,12999
CLASSIC,1999,CD,precipitation,evspsblveg,0.32759617145891656,0.5942089036434756,12999
CLASSIC,1999,CD,lai,evspsblveg,0.5511219797972625,0.8285272239876441,12999
CLASSIC,1999,CD,precipitation,evspsblsoi,0.2854872296980741,0.6215958919916917,12999
CLASSIC,1999,CD,lai,evspsblsoi,0.3623471627995053,0.6900603004964879,12999
CLASSIC,2000,HW,precipitation,evapotrans,0.311978990704302,0.4984722002961153,13229
CLASSIC,2000,HW,lai,evapotrans,0.3570364119644381,0.6285547218778323,13229
CLASSIC,2000,HW,precipitation,tran,0.2070970365788028,0.48820675486588905,13229
CLASSIC,2000,HW,lai,tran,0.4189757071305185,0.794469558764452,13229
CLASSIC,2000,HW,precipitation,evspsblveg,0.3320485063193183,0.5971848192834553,13229
CLASSIC,2000,HW,lai,evspsblveg,0.4288368844484737,0.781316351470666,13229
CLASSIC,2000,HW,precipitation,evspsblsoi,0.17074617955798915,0.372830836671101,13229
CLASSIC,2000,HW,lai,evspsblsoi,0.3765753586439742,0.5798671086512732,13229
CLASSIC,2000,HD,precipitation,evapotrans,0.5162496620911303,0.6207051961444776,11830
CLASSIC,2000,HD,lai,evapotrans,0.47227387996618764,0.6717100195310197,11830
CLASSIC,2000,HD,precipitation,tran,0.418486153960578,0.586325453799097,11830
CLASSIC,2000,HD,lai,tran,0.6102282333051564,0.802028740490279,11830
CLASSIC,2000,HD,precipitation,evspsblveg,0.4545403509675279,0.6125736426790702,11830
CLASSIC,2000,HD,lai,evspsblveg,0.5983939137785291,0.7748943364327979,11830
CLASSIC,2000,HD,precipitation,evspsblsoi,0.42383770076077765,0.6097513140737818,11830
CLASSIC,2000,HD,lai,evspsblsoi,0.3142011834319527,0.6577686783009977,11830
CLASSIC,2000,CW,precipitation,evapotrans,0.3040794335222793,0.5147961863499444,22356
CLASSIC,2000,CW,lai,evapotrans,0.2708292085594726,0.5585223466360416,22356
CLASSIC,2000,CW,precipitation,tran,0.30227452890841733,0.45215230552574176,22356
CLASSIC,2000,CW,lai,tran,0.4342232114783876,0.7951419396200882,22356
CLASSIC,2000,CW,precipitation,evspsblveg,0.3182301263241617,0.5609068381509681,22356
CLASSIC,2000,CW,lai,evspsblveg,0.5281115352492787,0.801894518078093,22356
CLASSIC,2000,CW,precipitation,evspsblsoi,0.1324579499375484,0.21037042158264496,22356
CLASSIC,2000,CW,lai,evspsblsoi,0.21657186794530914,0.42183390515038643,22356
CLASSIC,2000,CD,precipitation,evapotrans,0.29988401552829447,0.45240102976760505,13548
CLASSIC,2000,CD,lai,evapotrans,0.347738763814334,0.6799620210551086,13548
CLASSIC,2000,CD,precipitation,tran,0.32753609827345553,0.4605022723516234,13548
CLASSIC,2000,CD,lai,tran,0.4767140982516685,0.7910474388180551,13548
